,status,gender,firstName,level,lastName,userId,ts,auth,page,sessionId,location,itemInSession,userAgent,method,length,song,artist,time,registration
717229,200,M,Jack,free,Jones,1821561,1538550068000,Logged In,NextSong,34735,"Florence, SC",24,Mozilla/5.0 (Macintosh; Intel Mac OS X 10.9; rv:31.0) Gecko/20100101 Firefox/31.0,PUT,318.40608,S. O. S. Tan Fashion (Emergency!),Kevin Johansen,2018-10-03 07:01:08,2018-09-04 13:05:09
533158,200,M,Jacob,paid,Wright,1164098,1538502192000,Logged In,NextSong,30194,"Dallas-Fort Worth-Arlington, TX",17,"""Mozilla/5.0 (Macintosh; Intel Mac OS X 10_9_4) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/36.0.1985.125 Safari/537.36""",PUT,237.322,Love Hurts,Incubus,2018-10-02 17:43:12,2018-07-08 18:45:42
23350987,200,M,Eric,free,Rangel,1612079,1539107958000,Logged In,NextSong,7898,"El Campo, TX",2,"""Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/36.0.1985.143 Safari/537.36""",PUT,256.7571,Numb (album version),Marina And The Diamonds,2018-10-09 17:59:18,2018-08-28 21:22:47
16365114,200,F,Aminah,free,Leach,1312108,1542648268000,Logged In,NextSong,174401,"New York-Newark-Jersey City, NY-NJ-PA",15,"""Mozilla/5.0 (Macintosh; Intel Mac OS X 10_9_4) AppleWebKit/537.77.4 (KHTML, like Gecko) Version/7.0.5 Safari/537.77.4""",PUT,187.50649,Wordplay (Album Version),Jason Mraz,2018-11-19 17:24:28,2018-07-03 23:54:29
11302983,307,M,Juan,paid,Adkins,1535801,1541255180000,Logged In,Add Friend,150089,"Fort Wayne, IN",387,"""Mozilla/5.0 (Macintosh; Intel Mac OS X 10_9_4) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/36.0.1985.143 Safari/537.36""",PUT,,,,2018-11-03 14:26:20,2018-06-26 17:55:12
12849310,200,M,Mekhi,paid,Lewis,1992002,1541677459000,Logged In,NextSong,164766,"Detroit-Warren-Dearborn, MI",6,"""Mozilla/5.0 (iPad; CPU OS 7_1_2 like Mac OS X) AppleWebKit/537.51.2 (KHTML, like Gecko) Version/7.0 Mobile/11D257 Safari/9537.53""",PUT,238.54975,Just Dance,Lady GaGa / Colby O'Donis,2018-11-08 11:44:19,2018-09-21 09:21:35
10413211,200,F,Merry,paid,Hunter,1366694,1541035629000,Logged In,NextSong,15705,"Prescott, AZ",425,Mozilla/5.0 (Macintosh; Intel Mac OS X 10.8; rv:31.0) Gecko/20100101 Firefox/31.0,PUT,190.1971,Opus No. 12,Dustin O'Halloran,2018-11-01 01:27:09,2018-09-30 14:29:41
19991798,200,M,Dylan,paid,Hernandez,1469885,1538563980000,Logged In,NextSong,1758,"Fresno, CA",4,"""Mozilla/5.0 (Macintosh; Intel Mac OS X 10_9_4) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/36.0.1985.125 Safari/537.36""",PUT,218.95791,Take A Ride,Yuksek,2018-10-03 10:53:00,2018-09-12 20:13:59
10117385,200,F,Julissa,paid,Gray,1374338,1540970196000,Logged In,NextSong,126851,"Salem, OR",279,Mozilla/5.0 (Windows NT 6.1; WOW64; rv:31.0) Gecko/20100101 Firefox/31.0,PUT,163.3171,Ruby Adeline,Minnie Driver,2018-10-31 07:16:36,2018-05-27 09:38:23
2216239,200,M,Bryan,free,Lam,1530714,1538981617000,Logged In,NextSong,44999,"New York-Newark-Jersey City, NY-NJ-PA",54,"""Mozilla/5.0 (Windows NT 6.3; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/36.0.1985.125 Safari/537.36""",PUT,700.81261,Born Slippy,Underworld,2018-10-08 06:53:37,2018-09-12 13:04:14
20227955,307,F,Dilyla,paid,Roth,1557787,1539120551000,Logged In,Add Friend,8672,"Virginia Beach-Norfolk-Newport News, VA-NC",37,"""Mozilla/5.0 (Windows NT 6.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/36.0.1985.125 Safari/537.36""",PUT,,,,2018-10-09 21:29:11,2018-08-14 12:45:00
2024238,200,M,Gabriel,paid,Durham,1334917,1538916089000,Logged In,NextSong,33291,"Springfield, MA",322,"""Mozilla/5.0 (Macintosh; Intel Mac OS X 10_9_3) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/36.0.1985.143 Safari/537.36""",PUT,285.36118,Que Palique,Sergent Garcia,2018-10-07 12:41:29,2018-09-13 19:57:17
1140860,200,F,Finley,paid,Collins,1877968,1538655036000,Logged In,NextSong,26124,"Athens-Clarke County, GA",36,Mozilla/5.0 (Windows NT 6.1; rv:31.0) Gecko/20100101 Firefox/31.0,PUT,233.89995,Love Story,Taylor Swift,2018-10-04 12:10:36,2018-09-20 01:30:19
20885766,200,M,Jesus,free,Rubio,1450409,1541807804000,Logged In,NextSong,15075,"San Francisco-Oakland-Hayward, CA",81,Mozilla/5.0 (Windows NT 6.1; WOW64; rv:32.0) Gecko/20100101 Firefox/32.0,PUT,284.49914,Land Of Confusion,Genesis,2018-11-09 23:56:44,2018-05-09 20:20:43
439433,200,F,Mariana,paid,Mcdonald,1208867,1538480676000,Logged In,NextSong,22352,"Dallas-Fort Worth-Arlington, TX",378,"""Mozilla/5.0 (Windows NT 6.3; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/36.0.1985.143 Safari/537.36""",PUT,74.39628,Notorious,Jesper Kyd,2018-10-02 11:44:36,2018-09-17 22:36:07
19966998,200,M,Jayke,paid,Cameron,1194509,1538510283000,Logged In,Home,3566,"Twin Falls, ID",81,"""Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/36.0.1985.125 Safari/537.36""",GET,,,,2018-10-02 19:58:03,2018-09-12 14:20:56
14783064,200,F,Jaylin,paid,Webb,1379096,1542198345000,Logged In,NextSong,168876,"Bridgeport-Stamford-Norwalk, CT",5,"""Mozilla/5.0 (iPad; CPU OS 7_1_1 like Mac OS X) AppleWebKit/537.51.2 (KHTML, like Gecko) Version/7.0 Mobile/11D201 Safari/9537.53""",PUT,200.07138,Letters To You,Finch,2018-11-14 12:25:45,2018-08-07 06:39:51
8544473,200,M,Brayden,free,Perry,1426763,1540549735000,Logged In,NextSong,117808,"Dallas-Fort Worth-Arlington, TX",30,"""Mozilla/5.0 (Windows NT 6.3; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/36.0.1985.143 Safari/537.36""",PUT,220.3424,I Got Knocked Down (But I'll Get Up),Joey Ramone,2018-10-26 10:28:55,2018-08-04 14:34:25
3452329,200,M,Carlos,free,York,1585825,1539265786000,Logged In,NextSong,61964,"Scranton--Wilkes-Barre--Hazleton, PA",0,"""Mozilla/5.0 (Macintosh; Intel Mac OS X 10_8_5) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/36.0.1985.143 Safari/537.36""",PUT,215.66649,Childhood,Beach House,2018-10-11 13:49:46,2018-08-20 05:36:52
1258107,200,M,Sean,paid,Santos,1392406,1538679097000,Logged In,NextSong,33698,"Scottsboro, AL",55,"""Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/37.0.2062.102 Safari/537.36""",PUT,252.60363,Duality (Album Version),Slipknot,2018-10-04 18:51:37,2018-09-30 22:14:34
13233744,200,M,Henry,paid,Allen,1318968,1541765307000,Logged In,NextSong,155024,"Springfield, MA",49,"""Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/36.0.1985.125 Safari/537.36""",PUT,320.83546,Hailie's Song,Eminem,2018-11-09 12:08:27,2018-08-19 12:12:19
4640504,307,M,Joaquin,paid,Reyes,1402533,1539610358000,Logged In,Save Settings,76223,"Atlanta-Sandy Springs-Roswell, GA",150,Mozilla/5.0 (Macintosh; Intel Mac OS X 10.9; rv:31.0) Gecko/20100101 Firefox/31.0,PUT,,,,2018-10-15 13:32:38,2018-09-15 14:18:56
5737710,200,M,Dustin,paid,Long,1288096,1539855288000,Logged In,NextSong,87550,"Virginia Beach-Norfolk-Newport News, VA-NC",292,"""Mozilla/5.0 (Macintosh; Intel Mac OS X 10_9_4) AppleWebKit/537.78.2 (KHTML, like Gecko) Version/7.0.6 Safari/537.78.2""",PUT,175.43791,Mardy Bum,Arctic Monkeys,2018-10-18 09:34:48,2018-09-17 00:07:55
2305891,200,M,Brody,paid,Young,1045674,1539005463000,Logged In,NextSong,55749,"Dallas-Fort Worth-Arlington, TX",50,"""Mozilla/5.0 (Macintosh; Intel Mac OS X 10_9_3) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/36.0.1985.125 Safari/537.36""",PUT,152.45016,Ama De Se Do (If I Don't See You) (2003 Digital Remaster),George Dalaras,2018-10-08 13:31:03,2018-09-15 02:42:45
13656081,200,M,Chance,paid,Ward,1626592,1541887970000,Logged In,NextSong,165255,"Charlotte-Concord-Gastonia, NC-SC",124,"""Mozilla/5.0 (Windows NT 6.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/36.0.1985.143 Safari/537.36""",PUT,269.11302,I've Seen That Face Before (Libertango),Grace Jones,2018-11-10 22:12:50,2018-06-27 15:05:56
498588,200,M,Marquell,paid,Brown,1103824,1538494794000,Logged In,Help,8807,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",12,"""Mozilla/5.0 (Macintosh; Intel Mac OS X 10_9_2) AppleWebKit/537.75.14 (KHTML, like Gecko) Version/7.0.3 Safari/537.75.14""",GET,,,,2018-10-02 15:39:54,2018-09-22 13:53:38
9457075,200,M,Andriy,paid,Evans,1859459,1540827113000,Logged In,NextSong,131371,"Bakersfield, CA",63,"""Mozilla/5.0 (iPhone; CPU iPhone OS 7_1_2 like Mac OS X) AppleWebKit/537.51.2 (KHTML, like Gecko) Version/7.0 Mobile/11D257 Safari/9537.53""",PUT,230.63465,Calabria 2007,ENUR Feat NATASJA,2018-10-29 15:31:53,2018-09-29 13:34:56
3301214,200,F,Lily,paid,Reyes,1100192,1539228461000,Logged In,NextSong,51516,"Seneca, SC",229,"""Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/35.0.1916.153 Safari/537.36""",PUT,185.12934,Great Expectations,The Gaslight Anthem,2018-10-11 03:27:41,2018-08-31 04:09:08
11422545,200,F,Harlie,paid,Herring,1175862,1541300980000,Logged In,NextSong,152692,"Phoenix-Mesa-Scottsdale, AZ",215,"""Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/36.0.1985.143 Safari/537.36""",PUT,199.65342,us of Lesser Gods,Flogging Molly,2018-11-04 03:09:40,2018-08-05 15:11:21
164515,200,F,Allyson,free,Fowler,1958072,1538407198000,Logged In,Home,26536,"Anchorage, AK",20,Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:31.0) Gecko/20100101 Firefox/31.0,GET,,,,2018-10-01 15:19:58,2018-08-27 04:58:13
14520531,200,M,Nathan,paid,Wu,1456908,1542136068000,Logged In,NextSong,185010,"Lafayette, LA",211,"""Mozilla/5.0 (Macintosh; Intel Mac OS X 10_9_4) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/36.0.1985.143 Safari/537.36""",PUT,334.36689,New York_ I Love You But You're Bringing Me Down,LCD Soundsystem,2018-11-13 19:07:48,2018-09-16 20:21:22
21444888,200,F,Blessin,paid,Rasmussen,1228350,1539115784000,Logged In,About,8847,"Utica-Rome, NY",25,"""Mozilla/5.0 (Macintosh; Intel Mac OS X 10_9_4) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/36.0.1985.143 Safari/537.36""",GET,,,,2018-10-09 20:09:44,2018-09-12 10:21:18
7130956,200,F,Kindra,paid,Taylor,1334434,1540234665000,Logged In,NextSong,106523,"Yakima, WA",70,"""Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/36.0.1985.143 Safari/537.36""",PUT,205.45261,Marry Me,Train,2018-10-22 18:57:45,2018-09-30 17:58:56
7639331,200,F,Amaya,paid,Ochoa,1121311,1540346532000,Logged In,NextSong,107837,"Austin-Round Rock, TX",120,"""Mozilla/5.0 (Windows NT 6.3; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/36.0.1985.143 Safari/537.36""",PUT,212.76689,Im The Kinda,Peaches,2018-10-24 02:02:12,2018-09-24 08:06:50
21271986,200,M,Lucas,paid,Lee,1812008,1538679632000,Logged In,NextSong,5797,"Huntsville, AL",74,"""Mozilla/5.0 (Macintosh; Intel Mac OS X 10_9_4) AppleWebKit/537.77.4 (KHTML, like Gecko) Version/7.0.5 Safari/537.77.4""",PUT,154.8273,Union Maid,Old Crow Medicine Show,2018-10-04 19:00:32,2018-07-15 05:08:59
1751957,200,M,Blake,paid,Anderson,1786224,1538801607000,Logged In,NextSong,45106,"San Francisco-Oakland-Hayward, CA",103,"""Mozilla/5.0 (Windows NT 6.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/36.0.1985.125 Safari/537.36""",PUT,237.7922,Blister,Our Lady Peace,2018-10-06 04:53:27,2018-09-08 11:39:46
3092308,200,M,Matthew,free,Thompson,1918869,1539184059000,Logged In,NextSong,63356,"Wheeling, WV-OH",175,Mozilla/5.0 (Windows NT 6.1; WOW64; rv:31.0) Gecko/20100101 Firefox/31.0,PUT,179.80036,Cabbage,Venetian Snares,2018-10-10 15:07:39,2018-08-15 18:58:18
23847825,200,F,Anna,paid,Price,1570565,1539842394000,Logged In,NextSong,16241,"Salina, KS",80,"""Mozilla/5.0 (Macintosh; Intel Mac OS X 10_9_4) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/36.0.1985.125 Safari/537.36""",PUT,217.05098,Never Yours (album version),Tracy Chapman,2018-10-18 05:59:54,2018-09-13 06:10:23
12254397,200,M,Kaison,paid,Lewis,1455101,1541534691000,Logged In,NextSong,160511,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",206,"""Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/36.0.1985.143 Safari/537.36""",PUT,265.11628,In The Drugs,Low,2018-11-06 20:04:51,2018-09-20 13:50:02
4197947,307,F,Braylee,paid,Stevens,1674935,1539451839000,Logged In,Thumbs Up,49050,"Duluth, MN-WI",44,"""Mozilla/5.0 (Windows NT 6.2; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/36.0.1985.143 Safari/537.36""",PUT,,,,2018-10-13 17:30:39,2018-09-23 12:49:56
9335440,200,M,Malcolm,paid,Crane,1219762,1540796129000,Logged In,NextSong,131251,"Pittsburgh, PA",395,"""Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/36.0.1985.125 Safari/537.36""",PUT,199.94077,Island In The Sun,Weezer,2018-10-29 06:55:29,2018-09-27 09:45:17
21936961,200,F,Hafsa,paid,Patrick,1594484,1540400317000,Logged In,Downgrade,14160,"Grand Junction, CO",10,"""Mozilla/5.0 (Macintosh; Intel Mac OS X 10_9_4) AppleWebKit/537.78.2 (KHTML, like Gecko) Version/7.0.6 Safari/537.78.2""",GET,,,,2018-10-24 16:58:37,2018-08-21 02:01:58
10410132,200,F,Aashna,paid,Ford,1723900,1541034890000,Logged In,NextSong,142223,"Gainesville, FL",51,"""Mozilla/5.0 (Windows NT 6.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/36.0.1985.125 Safari/537.36""",PUT,236.40771,Cerca De Ti (Closer To You),Thalia,2018-11-01 01:14:50,2018-09-30 11:03:52
245157,200,F,Anijah,free,Mckenzie,1604633,1538425965000,Logged In,NextSong,23666,"Chicago-Naperville-Elgin, IL-IN-WI",85,"""Mozilla/5.0 (Macintosh; Intel Mac OS X 10_9_4) AppleWebKit/537.78.2 (KHTML, like Gecko) Version/7.0.6 Safari/537.78.2""",PUT,221.77914,A Perfect Sonnet,Bright Eyes,2018-10-01 20:32:45,2018-09-28 14:09:19
9457283,200,M,Liam,free,Drake,1210269,1540827155000,Logged In,Home,122677,"San Francisco-Oakland-Hayward, CA",90,"""Mozilla/5.0 (Macintosh; Intel Mac OS X 10_9_4) AppleWebKit/537.77.4 (KHTML, like Gecko) Version/7.0.5 Safari/537.77.4""",GET,,,,2018-10-29 15:32:35,2018-08-27 19:23:02
22608986,200,F,Isabella,free,Davidson,1993807,1542660996000,Logged In,NextSong,29019,"Chicago-Naperville-Elgin, IL-IN-WI",7,"""Mozilla/5.0 (Macintosh; Intel Mac OS X 10_9_4) AppleWebKit/537.77.4 (KHTML, like Gecko) Version/7.0.5 Safari/537.77.4""",PUT,286.32771,Tenderoni (MSTRKRFT Remix),Chromeo,2018-11-19 20:56:36,2018-09-09 01:38:16
16337916,200,F,Ariel,paid,Griffin,1313100,1542642365000,Logged In,NextSong,192566,"New York-Newark-Jersey City, NY-NJ-PA",186,"""Mozilla/5.0 (Windows NT 5.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/36.0.1985.143 Safari/537.36""",PUT,246.9873,Kiss Me (Album Version),Cassie,2018-11-19 15:46:05,2018-08-30 15:48:10
6176954,200,F,Samantha,paid,Griffith,1921416,1539951877000,Logged In,NextSong,16601,"New York-Newark-Jersey City, NY-NJ-PA",282,Mozilla/5.0 (Windows NT 6.1; WOW64; rv:31.0) Gecko/20100101 Firefox/31.0,PUT,425.01179,Even In My Dreams,Afro Celt Sound System,2018-10-19 12:24:37,2018-09-29 08:16:22
8577648,200,M,Cadin,paid,Morris,1663916,1540557536000,Logged In,Home,121356,"Chicago-Naperville-Elgin, IL-IN-WI",66,"""Mozilla/5.0 (Macintosh; Intel Mac OS X 10_9_4) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/36.0.1985.143 Safari/537.36""",GET,,,,2018-10-26 12:38:56,2018-09-23 06:29:45
5436648,200,M,Isaiah,paid,Daniels,1230336,1539788959000,Logged In,NextSong,90916,"Salt Lake City, UT",50,Mozilla/5.0 (Windows NT 6.1; WOW64; rv:31.0) Gecko/20100101 Firefox/31.0,PUT,196.33587,BedRock (Radio Edit) (feat.Lloyd),Young Money featuring Lloyd,2018-10-17 15:09:19,2018-05-03 20:03:07
15151058,200,F,Isabella,paid,Savage,1398322,1542282987000,Logged In,NextSong,191344,"Houston-The Woodlands-Sugar Land, TX",89,"""Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/36.0.1985.143 Safari/537.36""",PUT,263.78404,Fisherman's Blues,The Waterboys,2018-11-15 11:56:27,2018-09-10 02:33:33
6065352,200,F,Charlotte,free,Hicks,1648310,1539924848000,Logged In,NextSong,96784,"Lawton, OK",1,"""Mozilla/5.0 (Macintosh; Intel Mac OS X 10_9_4) AppleWebKit/537.77.4 (KHTML, like Gecko) Version/7.0.5 Safari/537.77.4""",PUT,201.19465,Something More,Spider Rockets,2018-10-19 04:54:08,2018-08-29 05:36:59
1961414,307,M,Chase,free,Smith,1583452,1538887425000,Logged In,Logout,48442,"Los Angeles-Long Beach-Anaheim, CA",22,"""Mozilla/5.0 (Macintosh; Intel Mac OS X 10_9_4) AppleWebKit/537.78.2 (KHTML, like Gecko) Version/7.0.6 Safari/537.78.2""",PUT,,,,2018-10-07 04:43:45,2018-08-24 20:14:52
25601902,200,F,Izabella,paid,Brown,1162287,1542584909000,Logged In,NextSong,36403,"Monroe, MI",98,"""Mozilla/5.0 (Macintosh; Intel Mac OS X 10_9_3) AppleWebKit/537.76.4 (KHTML, like Gecko) Version/7.0.4 Safari/537.76.4""",PUT,366.2624,Leftovers,Jarvis Cocker,2018-11-18 23:48:29,2018-09-27 22:17:30
7799614,200,F,Isabella,free,Shaffer,1774255,1540386385000,Logged In,NextSong,92285,"Houston-The Woodlands-Sugar Land, TX",21,"""Mozilla/5.0 (Macintosh; Intel Mac OS X 10_9_4) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/36.0.1985.143 Safari/537.36""",PUT,409.7824,Elephants,Them Crooked Vultures,2018-10-24 13:06:25,2018-09-21 06:09:41
13575109,307,M,Henry,paid,Kemp,1016802,1541859402000,Logged In,Thumbs Up,163763,"Urban Honolulu, HI",181,"""Mozilla/5.0 (iPhone; CPU iPhone OS 7_1_2 like Mac OS X) AppleWebKit/537.51.2 (KHTML, like Gecko) Version/7.0 Mobile/11D257 Safari/9537.53""",PUT,,,,2018-11-10 14:16:42,2018-08-03 14:34:39
24240987,200,M,Jovin,paid,Mccormick,1660013,1540432616000,Logged In,NextSong,16398,"Buffalo-Cheektowaga-Niagara Falls, NY",174,"""Mozilla/5.0 (Macintosh; Intel Mac OS X 10_9_4) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/37.0.2062.94 Safari/537.36""",PUT,279.74485,Helena,Nickel Creek,2018-10-25 01:56:56,2018-06-02 23:04:35
22400066,200,M,Canaan,paid,Lopez,1082073,1541863361000,Logged In,NextSong,24503,"Olympia-Tumwater, WA",358,Mozilla/5.0 (Windows NT 6.1; WOW64; Trident/7.0; rv:11.0) like Gecko,PUT,74.762,II,Yann Tiersen,2018-11-10 15:22:41,2018-09-30 00:38:18
1264905,200,F,Avery,free,Castro,1730964,1538680421000,Logged In,NextSong,43087,"Shelton, WA",13,"""Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/36.0.1985.125 Safari/537.36""",PUT,198.97424,Toxic,Britney Spears,2018-10-04 19:13:41,2018-09-21 01:59:55
3458462,200,M,Henry,paid,Harris,1628320,1539267093000,Logged In,Add to Playlist,68617,"San Francisco-Oakland-Hayward, CA",156,"""Mozilla/5.0 (Macintosh; Intel Mac OS X 10_9_4) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/36.0.1985.125 Safari/537.36""",PUT,,,,2018-10-11 14:11:33,2018-05-26 22:41:22
3564084,200,M,Noah,paid,Lang,1704838,1539288105000,Logged In,NextSong,68999,"Grand Rapids-Wyoming, MI",154,"""Mozilla/5.0 (Windows NT 6.3; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/36.0.1985.143 Safari/537.36""",PUT,289.09669,How Do I Fix My Head,Straylight Run,2018-10-11 20:01:45,2018-09-17 17:57:07
10677241,307,M,Caleb,paid,Robles,1936150,1541096410000,Logged In,Thumbs Up,143849,"Columbus, OH",12,"""Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/37.0.2062.103 Safari/537.36""",PUT,,,,2018-11-01 18:20:10,2018-09-27 01:10:49
21868492,307,F,Isla,free,Scott,1354376,1540234511000,Logged In,Thumbs Up,16595,"Salisbury, MD-DE",50,Mozilla/5.0 (Macintosh; Intel Mac OS X 10.9; rv:31.0) Gecko/20100101 Firefox/31.0,PUT,,,,2018-10-22 18:55:11,2018-09-24 19:11:12
9376015,200,F,Avery,paid,Wolf,1490229,1540807830000,Logged In,NextSong,128555,"Denver-Aurora-Lakewood, CO",25,"""Mozilla/5.0 (iPhone; CPU iPhone OS 7_1_2 like Mac OS X) AppleWebKit/537.51.2 (KHTML, like Gecko) Version/7.0 Mobile/11D257 Safari/9537.53""",PUT,265.09016,Everybody Cares_ Everybody Understands,Elliott Smith,2018-10-29 10:10:30,2018-09-07 20:36:58
5130104,200,F,Melina,paid,Gonzalez,1598088,1539717437000,Logged In,NextSong,85101,"Lewistown, PA",64,"""Mozilla/5.0 (Windows NT 6.3; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/36.0.1985.143 Safari/537.36""",PUT,365.45261,New Born,Muse,2018-10-16 19:17:17,2018-09-06 00:47:00
22582784,200,F,Shaeleigh,paid,Fox,1516935,1542551814000,Logged In,NextSong,26913,"Atlanta-Sandy Springs-Roswell, GA",192,"""Mozilla/5.0 (Windows NT 6.3; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/36.0.1985.125 Safari/537.36""",PUT,121.5473,Le Corps de Notre Seigneur,Choeur ArmÃÂ©nien de Sofia,2018-11-18 14:36:54,2018-09-09 00:49:52
23146270,200,M,Alexander,paid,Zuniga,1886388,1538756189000,Logged In,NextSong,5976,"Des Moines-West Des Moines, IA",18,Mozilla/5.0 (Macintosh; Intel Mac OS X 10.9; rv:31.0) Gecko/20100101 Firefox/31.0,PUT,254.79791,Heartless,The Fray,2018-10-05 16:16:29,2018-09-28 15:56:37
10050465,404,F,Natalia,paid,Pitts,1705879,1540953581000,Logged In,Error,127378,"Dallas-Fort Worth-Arlington, TX",112,"""Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/36.0.1985.143 Safari/537.36""",GET,,,,2018-10-31 02:39:41,2018-08-16 01:44:42
23209140,200,F,Aniyah,paid,Vargas,1597046,1538872213000,Logged In,NextSong,8200,"Lynchburg, VA",164,"""Mozilla/5.0 (Macintosh; Intel Mac OS X 10_9_4) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/36.0.1985.143 Safari/537.36""",PUT,194.89914,How Long,Eagles,2018-10-07 00:30:13,2018-09-06 14:52:38
11808845,200,F,Lakayla,paid,Smith,1252558,1541434866000,Logged In,NextSong,152811,"Portland-Vancouver-Hillsboro, OR-WA",4,"""Mozilla/5.0 (Macintosh; Intel Mac OS X 10_9_4) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/36.0.1985.125 Safari/537.36""",PUT,249.20771,Between Two Lungs,Florence + The Machine,2018-11-05 16:21:06,2018-09-30 09:59:58
12904367,200,M,Marshal,free,Phillips,1435201,1541689562000,Logged In,NextSong,159939,"Kansas City, MO-KS",17,"""Mozilla/5.0 (Macintosh; Intel Mac OS X 10_9_4) AppleWebKit/537.78.2 (KHTML, like Gecko) Version/7.0.6 Safari/537.78.2""",PUT,237.92281,Airplanes,Local Natives,2018-11-08 15:06:02,2018-07-05 04:39:29
5309610,200,F,Angel,paid,Morris,1833605,1539758547000,Logged In,NextSong,89884,"Boston-Cambridge-Newton, MA-NH",17,"""Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/36.0.1985.125 Safari/537.36""",PUT,246.38649,Tease Me,Chaka Demus & Pliers,2018-10-17 06:42:27,2018-09-06 17:54:14
2417557,200,F,Deserae,paid,Davis,1071385,1539028178000,Logged In,NextSong,41391,"St. Louis, MO-IL",7,"""Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/36.0.1985.143 Safari/537.36""",PUT,276.74077,Dark Shines,Muse,2018-10-08 19:49:38,2018-06-25 11:35:45
13286574,200,F,Mabel,free,Jordan,1393760,1541777433000,Logged In,NextSong,164330,"Lake Havasu City-Kingman, AZ",41,"""Mozilla/5.0 (Macintosh; Intel Mac OS X 10_9_2) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/36.0.1985.125 Safari/537.36""",PUT,237.08689,Crazy World,Young Jeezy,2018-11-09 15:30:33,2018-05-16 09:28:21
